Sample,V1V2_ID_in_metafile,ID,New_ID,Program,Cruise_ID,Cast,Niskin,yyyymmdd,decy,time.UTC.,Sunrise,Sunset,Season,latN,lonW,Depth,Nominal_Depth,DCM,MLD_dens125,VertZone,Temp,CTD_S,Fluo.ug.L.,PP_ID,PP_collection_date,PP_depth,PP_mgC_m3_d,PP_QF,chl_collection_date,chl_depth,chl.ug.kg.,chl_ID,NO3.NO2_collection_date,NO3.NO2_depth,NO3.NO2.umol.kg.,NO3.NO2_QF,NO3.NO2_ID,PO4_collection_date,PO4_depth,PO4.umol.kg.,PO4_QF,PO4_ID,total_read_sample,total_photosyn_sample,total_plastid_sample,total_chloro_sample,total_cyano_sample,total_prasino_sample,seq6,seq61,seq77,seq81,seq177,seq273,seq345,seq503,seq816,seq1156,seq1217,seq1248,seq1296,seq1412,seq1638,seq2277,seq2347,seq2535,seq2562,seq2883,seq2949,seq3014,seq3019,seq3402,seq3768,seq3858,seq3870,seq5929,seq6001,seq6637,seq6699,seq7021,seq7584,seq7808,seq8101,seq8472,seq8646,seq8878,seq9600,seq9844,seq9979,seq10382,seq10835,seq11443,seq11662,seq12724,seq13406,seq13409,seq13532,seq13534,seq13694,seq14271,seq16961,seq17508,seq17744,seq17799,seq18122,seq18351,seq18746,seq20223,seq20924,seq21175,seq21194,seq21947,seq22206,seq22378,seq22384,seq23198,seq23875,seq26498,seq26542,seq26857,seq26923,seq28197,seq28442,seq28856,seq29225,seq29394,seq30087,seq30308,seq30570,seq30899,seq31345,seq31558,seq31574,seq32339,seq33032,seq33106,seq34536,seq35374,seq36165,seq36361,seq39525,seq40398,seq40454,seq40606,seq40809,seq41264,seq41740,seq41934,seq42169,seq42836,seq42867,seq46479,seq46495,seq49019,seq52758,seq53633,seq54252,seq54488,seq54776,seq54940,seq54944,seq54953,seq55021,seq55070,seq56821,seq56842,seq57716,seq57827,seq57947,seq57981,seq58652,seq59086,seq60686,seq61094,seq61975,seq63408,seq63770,seq65687
1819C3N8_S27,1819C3N8_S27,BSAE1819.3.8,9181900308,BIOSSCOPE,AE1819,3,8,20180704,2018.5042,103,919,2320,3,31.6683,64.1721,80.422,80,79.429,21.8466,2,20.409,36.7268,0.3346,1034901609,2018.551,80.3,1.76,1,2018.55229,80,0.107,1034901712,2018.5035,80,0.42,NA,BSAE1819.1.7,2018.5035,80,0.01,NA,BSAE1819.1.7,126815,24198,9424,6242,14774,6237,3644,110,1142,89,828,38,0,0,0,0,0,0,0,0,0,0,51,0,0,8,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N10_S36,1819C5N10_S36,BSAE1819.5.10,9181900510,BIOSSCOPE,AE1819,5,10,20180704,2018.5051,828,919,2320,3,31.666,64.1649,119.41,120,82.4074,16.8813,3,19.8508,36.7086,0.1136,1034901613,2018.551,119.4,-0.77,1,2018.55229,119,0.302,1034901716,2018.5035,120,1.04,NA,BSAE1819.1.8,2018.5035,120,0,NA,BSAE1819.1.8,107741,12339,4940,1451,7399,1445,528,61,468,26,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N12_S37,1819C5N12_S37,BSAE1819.5.12,9181900512,BIOSSCOPE,AE1819,5,12,20180704,2018.5051,828,919,2320,3,31.666,64.1649,159.09,160,82.4074,16.8813,3,19.5456,36.6846,0.0373,NA,NA,NA,NA,NA,2018.55229,160,0.039,1034901720,2018.5035,160,1.22,NA,BSAE1819.1.10,2018.5035,160,0.02,NA,BSAE1819.1.10,106352,2369,1102,248,1265,243,50,0,87,11,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N14_S38,1819C5N14_S38,BSAE1819.5.14,9181900514,BIOSSCOPE,AE1819,5,14,20180704,2018.5051,828,919,2320,3,31.666,64.1649,202.314,200,82.4074,16.8813,3,19.4049,36.6668,0.0401,NA,NA,NA,NA,NA,2018.55229,200,0,1034901721,2018.5035,200,1.54,NA,BSAE1819.1.11,2018.5035,200,0.04,NA,BSAE1819.1.11,110042,2322,834,290,1486,290,85,0,136,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N17_S39,1819C5N17_S39,BSAE1819.5.17,9181900517,BIOSSCOPE,AE1819,5,17,20180704,2018.5051,828,919,2320,3,31.666,64.1649,252.329,250,82.4074,16.8813,3,19.2805,36.6529,0.0236,NA,NA,NA,NA,NA,2018.55229,250,NA,NA,2018.5051,250,1.85,0,BSAE1819.5.17,2018.5035,250,0.05,1,BSAE1819.5.17,106504,394,197,31,194,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N2_S33,1819C5N2_S33,BSAE1819.5.2,9181900502,BIOSSCOPE,AE1819,5,2,20180704,2018.5051,828,919,2320,3,31.666,64.1649,3.318,1,82.4074,16.8813,0,25.9404,36.4796,0.0372,1034901601,2018.551,3.7,3.02,1,2018.55229,4,0.02,1034901702,2018.5035,1,0,NA,BSAE1819.1.1,2018.5035,1,0,NA,BSAE1819.1.1,130805,5927,1253,28,4674,17,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N4_S34,1819C5N4_S34,BSAE1819.5.4,9181900504,BIOSSCOPE,AE1819,5,4,20180704,2018.5051,828,919,2320,3,31.666,64.1649,39.47,40,82.4074,16.8813,1,22.524,36.737,0.0442,1034901605,2018.551,40.2,0.91,1,2018.55229,40,0.049,1034901708,2018.5035,40,0,NA,BSAE1819.1.4,2018.5035,40,0,NA,BSAE1819.1.4,105133,7158,769,28,6377,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C5N8_S35,1819C5N8_S35,BSAE1819.5.8,9181900508,BIOSSCOPE,AE1819,5,8,20180704,2018.5051,828,919,2320,3,31.666,64.1649,80.903,80,82.4074,16.8813,2,20.2259,36.7222,0.261,1034901609,2018.551,80.3,1.76,1,2018.55229,80,0.107,1034901712,2018.5035,80,0.42,NA,BSAE1819.1.7,2018.5035,80,0.01,NA,BSAE1819.1.7,99945,16234,4928,2661,11306,2656,1270,74,647,38,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C6N10_S76,1819C6N10_S76,BSAE1819.6.10,9181900610,BIOSSCOPE,AE1819,6,10,20180704,2018.5061,1730,920,2320,3,31.6669,64.1673,121.601,120,76.4514,18.867,2,19.818,36.708,0.1106,1034901613,2018.551,119.4,-0.77,1,2018.55229,119,0.302,1034901716,2018.5035,120,1.04,NA,BSAE1819.1.8,2018.5035,120,0,NA,BSAE1819.1.8,105302,9831,3787,1114,6044,1114,341,0,348,14,273,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C6N12_S45,1819C6N12_S45,BSAE1819.6.12,9181900612,BIOSSCOPE,AE1819,6,12,20180704,2018.5061,1730,920,2320,3,31.6669,64.1673,161.294,160,76.4514,18.867,3,19.5134,36.6782,0.0599,NA,NA,NA,NA,NA,2018.55229,160,0.039,1034901720,2018.5035,160,1.22,NA,BSAE1819.1.10,2018.5035,160,0.02,NA,BSAE1819.1.10,92685,8521,2269,935,6249,932,441,55,218,22,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C6N14_S46,1819C6N14_S46,BSAE1819.6.14,9181900614,BIOSSCOPE,AE1819,6,14,20180704,2018.5061,1730,920,2320,3,31.6669,64.1673,201.778,200,76.4514,18.867,3,19.3803,36.6652,0.0299,NA,NA,NA,NA,NA,2018.55229,200,0,1034901721,2018.5035,200,1.54,NA,BSAE1819.1.11,2018.5035,200,0.04,NA,BSAE1819.1.11,85201,893,407,122,481,122,30,6,50,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C6N2_S41,1819C6N2_S41,BSAE1819.6.2,9181900602,BIOSSCOPE,AE1819,6,2,20180704,2018.5061,1730,920,2320,3,31.6669,64.1673,3.742,1,76.4514,18.867,0,26.0599,36.453,0.0368,1034901601,2018.551,3.7,3.02,1,2018.55229,4,0.02,1034901702,2018.5035,1,0,NA,BSAE1819.1.1,2018.5035,1,0,NA,BSAE1819.1.1,122966,5273,948,12,4325,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C6N4_S42,1819C6N4_S42,BSAE1819.6.4,9181900604,BIOSSCOPE,AE1819,6,4,20180704,2018.5061,1730,920,2320,3,31.6669,64.1673,40.804,40,76.4514,18.867,1,21.858,36.7506,0.0621,1034901605,2018.551,40.2,0.91,1,2018.55229,40,0.049,1034901708,2018.5035,40,0,NA,BSAE1819.1.4,2018.5035,40,0,NA,BSAE1819.1.4,101926,9313,389,8,8924,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C6N8_S43,1819C6N8_S43,BSAE1819.6.8,9181900608,BIOSSCOPE,AE1819,6,8,20180704,2018.5061,1730,920,2320,3,31.6669,64.1673,81.71,80,76.4514,18.867,2,20.3914,36.7282,0.3356,1034901609,2018.551,80.3,1.76,1,2018.55229,80,0.107,1034901712,2018.5035,80,0.42,NA,BSAE1819.1.7,2018.5035,80,0.01,NA,BSAE1819.1.7,81562,17050,4909,2832,12141,2830,1627,0,493,53,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N10_S52,1819C7N10_S52,BSAE1819.7.10,9181900710,BIOSSCOPE,AE1819,7,10,20180705,2018.507,100,920,2320,3,31.6735,64.1719,121.062,120,81.4159,17.874,3,19.7861,36.7051,0.1136,1034901613,2018.551,119.4,-0.77,1,2018.55229,119,0.302,1034901716,2018.5035,120,1.04,NA,BSAE1819.1.8,2018.5035,120,0,NA,BSAE1819.1.8,76168,6795,2350,640,4440,640,194,46,182,16,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N12_S53,1819C7N12_S53,BSAE1819.7.12,9181900712,BIOSSCOPE,AE1819,7,12,20180705,2018.507,100,920,2320,3,31.6735,64.1719,160.516,160,81.4159,17.874,3,19.5508,36.6848,0.038,NA,NA,NA,NA,NA,2018.55229,160,0.039,1034901720,2018.5035,160,1.22,NA,BSAE1819.1.10,2018.5035,160,0.02,NA,BSAE1819.1.10,78197,1616,727,159,889,159,53,0,32,0,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N14_S54,1819C7N14_S54,BSAE1819.7.14,9181900714,BIOSSCOPE,AE1819,7,14,20180705,2018.507,100,920,2320,3,31.6735,64.1719,199.994,200,81.4159,17.874,3,19.3603,36.6637,0.0292,NA,NA,NA,NA,NA,2018.55229,200,0,1034901721,2018.5035,200,1.54,NA,BSAE1819.1.11,2018.5035,200,0.04,NA,BSAE1819.1.11,84231,1103,482,144,621,144,37,7,47,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N17_S55,1819C7N17_S55,BSAE1819.7.17,9181900717,BIOSSCOPE,AE1819,7,17,20180705,2018.507,100,920,2320,3,31.6735,64.1719,249.954,250,81.4159,17.874,3,19.2302,36.649,0.0206,NA,NA,NA,NA,NA,2018.55229,250,NA,NA,2018.507,250,1.91,0,BSAE1819.7.17,2018.5035,250,0.05,1,BSAE1819.7.17,83739,278,168,52,110,49,34,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N2_S49,1819C7N2_S49,BSAE1819.7.2,9181900702,BIOSSCOPE,AE1819,7,2,20180705,2018.507,100,920,2320,3,31.6735,64.1719,6.262,1,81.4159,17.874,0,25.9149,36.4526,0.0384,1034901601,2018.551,3.7,3.02,1,2018.55229,4,0.02,1034901702,2018.5035,1,0,NA,BSAE1819.1.1,2018.5035,1,0,NA,BSAE1819.1.1,115009,5297,1101,28,4196,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N4_S50,1819C7N4_S50,BSAE1819.7.4,9181900704,BIOSSCOPE,AE1819,7,4,20180705,2018.507,100,920,2320,3,31.6735,64.1719,40.69,40,81.4159,17.874,1,22.2213,36.7483,0.0511,1034901605,2018.551,40.2,0.91,1,2018.55229,40,0.049,1034901708,2018.5035,40,0,NA,BSAE1819.1.4,2018.5035,40,0,NA,BSAE1819.1.4,107664,9345,521,6,8824,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C7N8_S51,1819C7N8_S51,BSAE1819.7.8,9181900708,BIOSSCOPE,AE1819,7,8,20180705,2018.507,100,920,2320,3,31.6735,64.1719,80.052,80,81.4159,17.874,2,20.3216,36.724,0.3505,1034901609,2018.551,80.3,1.76,1,2018.55229,80,0.107,1034901712,2018.5035,80,0.42,NA,BSAE1819.1.7,2018.5035,80,0.01,NA,BSAE1819.1.7,93250,17767,3907,2794,13860,2792,1696,29,573,23,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C9N11_S61,1819C9N11_S61,BSAE1819.9.13,9181900913,BIOSSCOPE,AE1819,9,13,20180705,2018.5079,851,920,2320,3,31.6673,64.1664,160.586,160,86.3779,14.8955,3,19.5918,36.6903,0.0484,NA,NA,NA,NA,NA,2018.55229,160,0.039,1034901720,2018.5079,160,1.36,0,BSAE1819.9.13,2018.5079,160,0.04,1,BSAE1819.9.13,96059,9215,3901,1041,5311,1041,324,48,350,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C9N13_S62,1819C9N13_S62,BSAE1819.9.14,9181900914,BIOSSCOPE,AE1819,9,14,20180705,2018.5079,851,920,2320,3,31.6673,64.1664,200.619,200,86.3779,14.8955,3,19.3875,36.6661,0.0291,NA,NA,NA,NA,NA,2018.55229,200,0,1034901721,2018.5079,200,1.64,0,BSAE1819.9.14,2018.5079,200,0.05,1,BSAE1819.9.14,91725,2281,1274,278,1007,273,89,0,89,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C9N14_S63,1819C9N14_S63,BSAE1819.9.18,9181900918,BIOSSCOPE,AE1819,9,18,20180705,2018.5079,851,920,2320,3,31.6673,64.1664,199.988,200,86.3779,14.8955,3,19.3867,36.6657,0.0316,NA,NA,NA,NA,NA,2018.55229,200,0,1034901721,2018.5079,200,1.64,0,BSAE1819.9.18,2018.5079,200,0.04,1,BSAE1819.9.18,80368,704,387,105,314,105,25,0,39,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C9N18_S64,1819C9N18_S64,BSAE1819.9.19,9181900919,BIOSSCOPE,AE1819,9,19,20180705,2018.5079,851,920,2320,3,31.6673,64.1664,298.573,300,86.3779,14.8955,3,19.0002,36.6305,0.0136,NA,NA,NA,NA,NA,2018.55229,300,NA,NA,2018.5079,300,8.54,8,BSAE1819.9.19,2018.5079,300,0.4,8,BSAE1819.9.19,101257,941,494,145,447,143,32,0,46,0,57,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C9N3_S58,1819C9N3_S58,BSAE1819.9.4,9181900904,BIOSSCOPE,AE1819,9,4,20180705,2018.5079,851,920,2320,3,31.6673,64.1664,40.591,40,86.3779,14.8955,1,22.2111,36.727,0.0476,1034901605,2018.551,40.2,0.91,1,2018.55229,40,0.049,1034901708,2018.5079,40,0,1,BSAE1819.9.4,2018.5079,40,0,1,BSAE1819.9.4,116264,6880,553,22,6318,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819C9N9_S59,1819C9N9_S59,BSAE1819.9.9,9181900909,BIOSSCOPE,AE1819,9,9,20180705,2018.5079,851,920,2320,3,31.6673,64.1664,79.834,80,86.3779,14.8955,2,20.2405,36.7228,0.2634,1034901609,2018.551,80.3,1.76,1,2018.55229,80,0.107,1034901712,2018.5079,80,0.25,0,BSAE1819.9.9,2018.5079,80,0.02,1,BSAE1819.9.9,96033,22728,9760,5820,12964,5812,3073,138,1284,87,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
