ASV_ID,Bengal-C10N17,Bengal-C10N23,Bengal-C11N11,Bengal-C11N23,Bengal-C12N13A,Bengal-C12N13B,Bengal-C12N23A,Bengal-C12N23B,Bengal-C13N11,Bengal-C13N23,Bengal-C14N10A,Bengal-C14N10B,Bengal-C14N23A,Bengal-C14N23B,Bengal-C15N23A,Bengal-C15N23B,Bengal-C16N11,Bengal-C16N23,Bengal-C17N15,Bengal-C17N23,Bengal-C18N17,Bengal-C18N23,Bengal-C1N17,Bengal-C1N23,Bengal-C2N17,Bengal-C2N23,Bengal-C3N17,Bengal-C3N23,Bengal-C4N17A,Bengal-C4N17B,Bengal-C4N17C,Bengal-C4N23,Bengal-C5N13,Bengal-C5N23,Bengal-C6N17,Bengal-C6N23,Bengal-C7N13,Bengal-C7N23,Bengal-C8N13,Bengal-C8N23,Bengal-C9N11,Bengal-C9N23
0246e33aa662d2a87c6c380870a74b56,0,0,0,0,0,0,0,0,0,0,332,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,9,110,26,0,0,0,0,0,0,0,0,0,0,0
3b448a8ca5c52949d2ac477d820d7ad7,0,9,0,28,0,0,36,69,0,8,0,0,14,0,33,0,0,57,0,56,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,162,0,23,13,7
e5eae890f7451f8192c09c3936cdef9f,0,0,0,14,19,0,7,37,0,0,45,7,20,0,11,25,21,37,21,28,19,18,44,12,37,0,0,0,0,18,10,0,0,0,25,22,29,17,16,0,13,0
18af92e4f565f4e446184eecdd209817,28,10,0,0,45,0,0,14,27,0,50,16,12,0,16,30,33,0,45,0,0,0,40,22,26,0,0,0,0,53,0,0,0,0,0,0,35,0,37,0,30,0
45bd889d197ef81230fd6d5c70db8007,0,18,18,0,0,0,0,0,57,0,12,0,10,0,31,24,118,0,0,0,75,0,27,0,17,0,5,0,0,8,0,10,0,0,111,0,0,0,0,0,28,0
c662e07363d7921bc67710a883bf8d17,57,0,0,0,0,0,0,0,0,0,244,43,41,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,64,0,0,15,0,0,0,0,0,0,0,0,0
4a9efc35d4640c947f6723996e271010,0,40,0,33,0,0,17,88,0,35,0,0,38,0,38,46,0,62,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,70,0,28
7853bf02be29f05da1c041609250bb75,0,0,0,13,0,0,15,90,0,8,0,0,14,0,54,50,4,82,0,123,6,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
21eac809de515185071e8dd536045cd7,0,69,0,54,0,0,0,51,0,0,0,0,99,0,45,0,0,30,0,37,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,28,0,84,0,20
f7e04c4f2dde2e45a01a1f41725485a9,0,0,0,0,0,0,0,157,0,62,0,0,101,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,150,44,0,0,0,0,6,0,23,0,0,0,0
a927ff13766b4352c0d23408da10c690,0,178,0,0,0,0,0,202,0,0,0,0,104,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399322ddb7b74f02b1e6f18147916f67,0,46,0,31,0,0,18,48,0,19,0,0,34,0,0,25,0,15,0,16,0,40,69,77,34,26,0,18,0,0,0,0,0,0,0,17,0,31,0,0,0,0
463213466e5960f4e2deb4ed57b6d635,0,0,0,0,71,7,0,0,0,0,109,17,0,0,0,0,31,0,4,0,0,0,0,0,54,0,9,0,16,200,29,0,0,2,0,0,0,0,15,0,0,0
154fc010232021e8b5f1a52d2d5d83c1,63,0,0,0,106,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,129,0,54,0,0,0,0,0
e9c9e2796eb7b33f403f1932bd82f509,31,0,0,0,53,0,0,0,52,0,87,0,0,0,0,0,30,0,94,0,39,0,0,0,0,0,0,0,0,45,0,0,0,0,50,0,38,0,44,0,0,0
8cb21aa7747e03bd26084f9cf09ee297,0,13,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,42,0,113,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,31,0,0
018e9068eec5ad5f17b7e0c125bc1dba,77,0,0,0,82,19,0,0,0,0,148,38,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,61,0,0,0,0,0,0,0
9ccd59753330b6ba9ccba5ae6e41faa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,102,0,74,0,199,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70c85e116b65168ded61dd1d1a82347a,33,0,26,0,91,0,0,0,34,0,90,15,0,0,0,0,17,0,35,0,0,0,0,0,0,0,10,0,0,49,0,0,0,12,58,0,39,0,27,0,22,0
81f56b5fae7d921f4a91fdfe2cb60227,25,0,0,0,33,0,0,0,39,0,42,16,0,0,0,0,27,0,50,0,40,0,12,0,0,0,9,0,0,16,0,0,0,30,81,0,69,0,33,0,35,0
29c803b999d079313af9b2062bd16356,0,69,0,51,0,0,27,187,0,0,0,0,72,0,23,0,0,17,0,38,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
10ae83617fb4d57fa8342ca53235a229,41,0,0,0,56,0,0,0,71,0,83,0,0,0,0,0,51,0,93,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,43,0,0,0,0,0
f1d28af6bafa68070538b9ccad50fcd3,38,0,33,0,44,0,0,0,21,0,136,0,0,0,0,0,35,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,74,0,0,0,50,0
bf8e04375b18926b6ec3325ea0cf6fbe,32,0,0,0,34,0,0,0,0,0,129,0,0,0,0,0,76,0,92,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,61,0,78,0,36,0,0,0
75ac863884721789718298013805d884,0,40,0,0,0,0,0,91,0,45,0,0,92,0,0,45,0,0,0,43,0,47,0,0,0,0,0,0,0,0,0,0,52,0,0,54,0,0,0,42,0,0
7e3db01eee1a301904c69c4adb25fe7a,0,0,0,0,111,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,65,0,85,0
4acb80843f8758513353f7033e7e91c0,0,13,0,11,0,0,0,20,10,18,71,4,39,0,17,33,0,13,0,12,5,12,9,0,8,23,0,19,4,102,14,40,20,0,3,22,0,0,0,0,0,8
06c7a4d83dba86d3368e134c6f26ea39,0,0,0,0,32,0,0,142,0,0,93,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
462b4c6c29b8eeafb84156814c694737,0,76,0,24,0,0,23,49,0,21,0,0,38,0,35,44,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,14,0,80,0,40
bc52bf5e9e08d1df523addcf075b7130,0,0,0,0,0,0,6,15,0,41,0,0,64,5,17,17,0,10,0,0,0,7,15,19,0,31,0,14,0,0,0,46,134,0,0,84,0,8,0,16,0,0
e75c7a6b24a7cea9d2493cf2ed9c5bba,46,0,0,0,50,0,0,0,38,0,94,38,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,38,0,0,0,28,75,0,35,0,44,0,0,0
65eea212d0191c83b8f1ce41f835fa65,0,0,0,0,100,0,0,0,0,0,22,0,0,0,0,0,8,0,6,0,11,0,0,0,0,0,0,0,12,199,23,0,0,30,0,0,73,0,64,0,0,0
a9762024d4c1b4387bd2d0921791f909,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,35,0,0,0,0,0,0,0,111,0,0,0
2c1b986b84f1f062f4aca9b5764022aa,0,92,0,52,0,0,0,53,0,33,0,0,44,14,39,36,0,39,0,36,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,15,0,18,0,0,0,41
ea04bcb02753518dff9fc2c77f44a340,0,5,0,0,6,0,18,120,0,63,0,0,259,20,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfe7550ddb537de2bd44a35c8daf9e03,0,0,0,0,78,0,0,0,50,0,0,0,0,0,0,0,60,0,32,0,70,0,0,0,0,0,0,0,0,0,0,0,0,30,62,0,69,0,45,0,48,0
9c1142e5e507653cb196bb435a302f8b,47,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,107,0,42,0,0,0,0,0,0,0,0,69,0,0,0,0,72,0,49,0,0,0,0,0
231d7235d6879d31f7154b236785198b,18,0,11,0,88,11,0,0,60,0,0,0,0,0,0,0,48,0,39,0,47,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,113,0,15,0,40,0
962a996556a1de1d9a4674b248142eb4,0,0,20,0,56,0,0,0,28,0,121,55,0,0,0,0,63,0,27,0,49,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,38,0,0,0,40,0
5faf8f4922369db2a0067ca9831d65d6,0,51,0,12,0,0,13,29,0,9,11,0,24,0,0,0,7,18,18,15,0,18,0,0,13,14,0,16,12,157,27,0,10,0,0,20,0,0,0,29,0,18
154afc104276a5b5586c863a1639e42f,24,53,0,0,0,0,0,56,0,0,75,18,85,0,0,51,0,48,25,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,34,0,13,0,0,0,0,0
9c3b049136c4cfe48c9b9665da1298db,42,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,372,68,0,0,0,0,0,0,0,2,0,0,0
6c225c23a053afc3ea53e96e76eb7f72,15,0,13,0,104,23,0,0,38,0,21,0,0,0,0,0,39,0,37,0,52,0,0,0,0,0,12,0,0,0,0,0,0,0,41,0,39,0,67,0,37,0
e20e0167967c41f760e44b32fdaea5f1,0,0,0,0,55,0,0,0,102,0,0,0,0,0,0,0,40,0,0,0,63,0,9,0,0,0,97,0,0,32,0,0,0,24,48,0,26,0,27,0,13,0
5ae80dad7008bcfea594c11d35e45f85,0,85,0,0,0,0,0,83,0,0,0,0,106,0,0,55,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,45
3f0eb11e95a91c5f6405a1d31e5e110f,0,0,0,0,67,0,0,0,54,0,45,0,0,0,0,0,85,0,55,0,56,0,0,0,0,0,0,0,0,0,0,0,0,23,43,0,57,0,50,0,0,0
92bd99ba00d69576a2364ed3b090edb2,0,0,0,0,0,0,0,71,0,0,0,0,74,0,49,153,0,0,0,64,0,49,0,0,0,0,0,0,0,0,0,36,39,0,0,0,0,0,0,0,0,0
f29e8b384530d361b50efd8dca12fbc9,27,0,15,0,52,0,0,0,37,0,31,0,0,0,0,0,0,0,27,0,55,0,0,0,0,0,28,0,0,25,0,0,0,18,23,0,122,0,32,0,42,0
802121fb05a97bf8b979136adcc0b994,0,0,0,0,60,0,0,0,79,0,42,0,0,0,0,0,67,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,58,0,51,0,37,0
3d3d44bd126e97ae2ef071864fe2878e,43,0,0,0,88,0,0,0,34,0,152,0,0,0,0,0,0,0,27,0,14,0,0,0,0,0,0,0,0,46,0,0,0,0,62,0,45,0,21,0,0,0
cbe386769b8eb2a4c70c8e53c809789e,16,0,0,0,68,21,0,0,41,0,0,0,0,0,0,0,63,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,57,0,78,0,57,0
4f897ac88b555370c3031e926f2f281a,0,73,0,55,0,0,0,72,0,0,0,0,86,0,21,39,0,0,0,35,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,36,0,49
5e99d72d627e23cb236839d86981b53b,47,0,6,0,80,0,0,0,0,0,205,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,34,0,0,0,29,0
e956ca9c28f70237824489ce990acc1e,69,0,13,0,32,0,0,0,18,0,124,21,0,0,0,0,16,0,78,0,0,0,0,0,0,0,0,0,0,25,0,0,0,16,73,0,32,0,11,0,0,0
aa4e09e9ad8aca7690b112ebd6714e01,15,0,0,0,87,0,0,0,60,0,46,13,0,0,0,0,36,0,22,0,34,0,0,0,0,0,0,0,0,0,0,0,0,20,35,0,73,0,56,0,30,0
cfa65d1eda54ef6b1742b336489a5cb6,0,0,0,0,122,0,0,0,50,0,0,0,0,0,0,0,46,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,94,0,0,0,74,0
c880f637ffa54936f71bd9583d692dcf,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,48,101,0,110,0,213,0,0,0,0,0,0,0,0,0,0,0,0
359fabd8beaabc9a9add97b155a38406,34,0,28,0,107,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,33,55,0,52,0,74,0,34,0
4fdab75b25d5e3d626addfe0cdda6df6,0,99,0,0,0,0,0,118,0,0,0,0,101,0,0,44,0,0,0,61,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
5fa6b2085b9841c2013c9e6a2f68f9b4,0,0,0,0,115,0,19,67,0,0,93,20,192,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216dfb6a7e1e29a18125a3d83079617,43,0,0,0,97,0,0,0,47,0,59,0,0,0,0,0,25,0,67,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,49,0,44,0,0,0
477e51f0d8069d0b8a5a21a56250f30e,15,0,0,0,35,0,0,0,58,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,55,0,15,177,33,0,0,12,83,0,24,0,0,0,0,0
20c10f103c3c28a836a7e8567c97df03,10,0,0,0,50,0,0,0,56,0,7,0,0,0,0,0,68,0,21,0,116,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,67,0,47,0,51,0
162077a03fdf9fe3b351958dd81b66f7,0,17,0,12,0,0,18,134,0,53,0,0,150,5,23,30,0,7,0,19,0,12,0,0,0,0,0,21,0,0,0,0,4,0,0,4,0,8,0,5,0,0
96c59461db7d7a27d1a975d06c9a1620,40,0,0,0,43,0,0,0,77,0,165,31,0,0,0,0,17,0,52,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,49,0,0,0,18,0,10,0
84ea7f58c374c121d04a44c4b6ca3a44,0,0,6,8,122,9,6,24,0,0,0,0,8,0,5,0,0,0,31,0,16,0,39,26,0,0,7,0,0,38,0,0,3,9,100,0,42,0,22,0,0,0
2bc3fd282c93a4ce3f9aeea983b3c3d9,47,0,0,0,60,0,0,0,0,0,129,0,0,0,0,0,48,0,96,0,0,0,0,0,0,0,0,0,21,117,0,0,0,0,0,0,0,0,0,0,0,0
7556a8212cb7c865e39d4526bb871309,0,0,0,0,74,0,0,0,79,0,49,0,0,0,0,0,38,0,38,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,57,0,35,0,28,0
f66dc895c32968b52e63370c87bc2d3b,0,0,0,0,98,9,0,0,46,0,22,4,0,0,0,0,55,0,18,0,58,0,0,0,0,0,0,0,0,0,0,0,0,64,83,0,0,0,31,0,26,0
437b6527fc1e8deab3cfa6a8dcefab85,33,0,27,0,51,0,0,0,63,0,19,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,108,0,0,0,67,0
b7991645bf2cdec4e4c6bbf5c7a2b199,25,0,12,0,46,14,0,0,33,0,113,17,0,0,0,0,35,0,50,0,43,0,0,0,0,0,16,0,0,19,0,0,0,8,20,0,27,0,22,0,11,0
9cbccf9453df4983ecad04c49fcbeb1d,0,72,0,64,0,0,0,91,0,0,0,0,0,0,0,0,0,40,0,74,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,42
03ec4078c5ee0075a459906a91bcab7e,0,44,0,33,0,0,0,52,0,0,60,0,47,0,0,48,0,59,0,0,0,0,0,37,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,37,0,0
314c1d68750f7633cd39fc012a83ea09,0,0,0,0,0,0,0,87,0,0,78,0,89,0,0,105,0,0,0,76,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
cd34f2a2cc2e130f7ab95a1ec25908d6,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,63,0,147,0,176,0,0,0,0,0,0,0,0,0,0,0,0
496ec9e1a031ab9782adf9b1c7940a4d,0,12,0,0,0,0,28,127,0,51,0,0,100,7,22,37,0,23,0,19,0,35,0,0,0,0,0,18,0,0,0,20,6,0,0,0,0,0,0,0,0,0
cb0c8690c0d9a53df3be83f56de8af18,28,0,0,0,53,0,0,0,38,0,32,17,0,0,0,0,30,0,34,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,38,0,65,0,22,0
5f01130067a0173993739f166c4010f1,0,0,0,0,76,0,0,0,30,0,0,0,0,0,0,0,36,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,109,0,46,0,85,0
68cab09868b04130b4c353e423799dc7,76,0,0,0,45,0,0,0,0,0,146,0,0,0,0,0,0,0,29,0,0,0,22,0,0,0,13,0,6,126,17,7,10,0,0,6,0,0,0,0,0,0
