name	edge_num	taxon	like_weight_ratio
seq23394	926	vir	0.371497
seq23628	972	vir	0.863312
seq9249	926	vir	0.423368
seq55437	889	vir	0.468789
seq61173	1021	vir	0.344742
seq35607	889	vir	0.567443
seq50983	887	vir	0.221595
seq9228	889	vir	0.914711
seq30301	887	vir	0.70773
seq20660	887	vir	0.446792
seq37513	1347	cya_pse	0.280427
seq29456	890	vir	0.337653
seq35841	970	vir	0.524742
seq21021	889	vir	0.877617
seq22859	972	vir	0.806046
seq37566	1375	mel	0.309725
seq28647	889	vir	0.846762
seq42062	890	vir	0.351815
seq30683	888	vir	0.208567
seq9623	888	vir	0.217208
seq33736	889	vir	0.216738
seq9224	1004	vir	0.659219
seq18131	922	vir	0.382094
seq31999	889	vir	0.762595
seq30582	890	vir	0.269738
seq14155	889	vir	0.443514
seq56230	887	vir	0.244697
seq8937	889	vir	0.671793
seq10256	890	vir	0.19966
seq64705	1375	mel	0.205755
seq30052	889	vir	0.453909
seq49092	990	vir	0.550133
seq23245	990	vir	0.610096
seq7148	886	vir	0.39854
